name,Age,Experience (Years),Salary ($),Department,profit,Satisfaction Level,Work Hours Per Week,Projects Handled,Certifications,Remote Work (Days/Week),Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,Parameter_11,Parameter_12,Parameter_13,Parameter_14,Parameter_15,Parameter_16,Parameter_17,Parameter_18,Parameter_19,Parameter_20,Parameter_21,Parameter_22,Parameter_23,Parameter_24,Parameter_25,Parameter_26,Parameter_27,Parameter_28,Parameter_29,Parameter_30,Parameter_31,Parameter_32,Parameter_33,Parameter_34,Parameter_35,Parameter_36,Parameter_37,Parameter_38,Parameter_39,Parameter_40,Parameter_41,Parameter_42,Parameter_43,Parameter_44,Parameter_45,Parameter_46,Parameter_47,Parameter_48,Parameter_49
Employee_291,40,24,93559,Finance,1,0.4192415224464962,46,17,2,1,9,0.3168980302951477,Medium,19,0.7714273404707644,High,51,0.9740273031986524,High,60,0.9105879291535488,Medium,43,0.7146655528299666,Low,71,0.5069766260568718,High,58,0.4064378225425205,High,97,0.5169637745137512,High,34,0.0734953826842476,Low,17,0.5104205032763863,Low,34,0.9658160267924688,Medium,14,0.3990881901982435,Medium,50,0.3836161023801513,High,51,0.9881774167366006,Low,43,0.47180863733136,Medium,67,0.7860976969408778,Medium,94
Employee_292,37,5,68982,HR,7,0.8792490472302418,37,12,3,2,31,0.3661912658379093,High,45,0.158090268142338,Medium,92,0.1449236044406345,Low,22,0.6375517189217808,High,27,0.2183577057077943,Low,61,0.9483334442621252,Medium,65,0.3471683527241939,Medium,39,0.2144345139927773,High,33,0.2739844135156744,Medium,51,0.3564444146268946,High,76,0.1823465779475932,Low,45,0.0064472915389002,Medium,69,0.1560138306684199,Low,82,0.4378115733622284,High,9,0.5498760954296169,High,12,0.5692554104034278,High,94
Employee_293,22,27,110882,HR,1,0.0464566755192702,53,19,0,3,25,0.370888141256016,Medium,63,0.6527634735168033,Medium,48,0.9445849702824176,High,91,0.4204212650714086,Low,66,0.2399367617180406,Medium,68,0.1758377095479932,Medium,3,0.0709764916965108,High,58,0.8161770535973487,High,44,0.95922975004661,High,65,0.3537692003025559,High,98,0.7120058877368688,High,82,0.0427418877527329,Low,47,0.3131830974224646,Low,79,0.043338518024919,High,98,0.7369388113480477,High,84,0.9028816535011605,Low,8
Employee_294,46,0,82769,IT,3,0.3474063261953266,50,19,1,4,94,0.2703540240549307,Low,80,0.9506097096026888,High,65,0.4375951362376259,High,3,0.508283317072603,Low,89,0.9033969257177762,High,83,0.2795233919723165,High,65,0.192567756720651,Medium,32,0.8489008010987584,Low,61,0.2106450226868453,High,20,0.6473547434739629,High,77,0.6658078160423718,Low,40,0.4345550904078799,High,66,0.0251517848652227,Low,47,0.9274092339770588,Medium,78,0.448384982922329,Medium,49,0.1432355793959285,Medium,7
Employee_295,22,6,43035,Marketing,5,0.2875306589391595,57,2,2,3,13,0.0921731077630206,Low,86,0.8202973273747455,Medium,22,0.1238242821897931,Medium,43,0.40164628918637,Medium,66,0.7126408429912856,Medium,14,0.2120841941166948,Medium,97,0.2464781222100548,Low,33,0.2144712047795574,Medium,88,0.5517854829403843,Medium,52,0.677161385475246,High,56,0.9498372306274324,Low,83,0.3590251978006012,High,7,0.1684163575545628,High,31,0.8513556831286914,Low,37,0.4409666259823412,Low,98,0.96281583320341,Medium,40
Employee_296,48,16,101582,Finance,7,0.1804443431077707,39,8,0,0,52,0.8008276272931932,Low,29,0.6955677959121255,Medium,18,0.5542542408485924,Medium,68,0.5395936546272885,Low,1,0.0767185083408555,Low,73,0.8185931556134427,High,42,0.9388120404927898,Medium,36,0.4223670628163382,Low,11,0.4234527763475647,Low,43,0.2372982770728288,Low,49,0.3278533681347256,Medium,41,0.0324007345641043,High,42,0.7040769796760655,Medium,34,0.3388142998973971,Medium,89,0.9051146507778188,High,36,0.1586286704735899,High,57
Employee_297,39,20,36180,IT,1,0.4622346140140372,47,19,0,3,58,0.959007362066849,Low,45,0.6045048352087604,High,37,0.9865230687423244,High,50,0.938090053913727,Low,6,0.8842418453691886,High,58,0.2847045366204688,High,83,0.6273093795815522,Low,20,0.6346197817786446,Medium,68,0.5002414469753624,High,33,0.9084721015493596,Low,35,0.4547750843391045,Medium,72,0.4702733798776075,Low,46,0.7388833011582221,Medium,14,0.3112114142586505,Medium,38,0.2938349872054401,Low,57,0.8166781335019794,Low,69
Employee_298,27,10,139205,IT,5,0.3840968198618107,35,8,3,3,34,0.167673754134465,Low,2,0.4212324697041142,Low,65,0.0065595134631761,Medium,20,0.3385211922063552,Low,29,0.4462360476860006,Medium,45,0.3120097566927662,High,87,0.3195405713183278,Low,29,0.3709966962509499,Low,89,0.7372175137582611,Low,63,0.6652673071309377,Low,42,0.5904271483508987,High,15,0.3643543495920627,Low,42,0.777389307788682,High,17,0.3099138402092617,High,76,0.5586146001621374,Medium,9,0.2596310924271301,Medium,90
Employee_299,23,10,35869,Sales,7,0.0936005722428011,40,18,4,0,95,0.7643020821599733,Medium,24,0.9928042662608084,Low,13,0.878211302741345,Low,80,0.4392387717727767,Medium,69,0.9561900162000132,High,12,0.9943106544782766,Medium,12,0.9095647122724396,High,31,0.0646314691439676,Medium,78,0.5924364221375658,Medium,70,0.8173200947970826,High,64,0.8662627234096806,Low,29,0.7340621904266232,Medium,55,0.404082590873312,High,18,0.8287027206467963,High,1,0.7936671240808236,Low,36,0.0230845461315806,Medium,92
Employee_300,26,21,85646,Finance,4,0.3702001106152621,39,6,4,4,18,0.3254721654140177,Low,30,0.1390576422402278,High,36,0.8100619728240811,Medium,7,0.5139951825215674,Medium,57,0.6318362380287008,High,60,0.9896204494045604,Low,62,0.6271230518550446,Medium,79,0.8793591846944543,Medium,66,0.3380844877807812,Medium,71,0.3068820727994225,High,92,0.0997712369926608,Medium,70,0.741676110450443,Low,7,0.4309832405476559,High,94,0.8747883918820503,Low,16,0.8316381934058494,Low,77,0.9360261290028024,Medium,44
Employee_301,53,2,140809,HR,2,0.6935304794991792,35,2,0,0,47,0.6958946511804874,Low,48,0.3286675035768353,High,90,0.1423161677164908,Low,90,0.5115918607489041,High,94,0.4420933144928038,Low,98,0.8923692209455534,High,58,0.6699893421616274,High,74,0.270829513376413,Low,87,0.6851769408727522,Medium,23,0.1296285237314063,High,13,0.5012880059603034,Low,6,0.51848123379066,Low,59,0.8049016522106521,Medium,56,0.3558613959643181,Low,24,0.2976655507665551,Medium,31,0.4497602753969362,High,59
Employee_302,50,36,95143,Sales,7,0.4540678339367258,57,5,1,3,96,0.2602292262125962,Low,71,0.6740588034792815,Medium,1,0.0679192096567737,Low,52,0.5023905059831382,Medium,2,0.4555494095780675,Medium,9,0.7706180402227024,Medium,78,0.9385973766669236,Medium,50,0.9942970287222186,Low,14,0.9045943081974126,Low,83,0.3967908240689412,Low,56,0.1994795313271566,Medium,67,0.184414965046091,High,96,0.5917102232544456,Medium,91,0.6885334663222712,High,15,0.0469094955235162,High,33,0.5020098186955907,Medium,13
Employee_303,42,33,30299,Finance,1,0.175070381075423,55,12,3,1,32,0.436570782759702,High,98,0.4415932569415156,Low,19,0.2803963347259489,Medium,56,0.1264310213766151,Low,33,0.9876243657729852,High,74,0.9184470891322132,High,75,0.0250471336173406,Medium,55,0.4044426386321819,Low,42,0.0259574524958455,Low,96,0.7896401463135166,High,52,0.6607524940057,Medium,15,0.4215399452233057,Medium,22,0.5480319554012609,Low,23,0.8726826396037948,Low,94,0.7329261632322241,High,72,0.3663950686086159,High,20
Employee_304,29,36,102507,Sales,5,0.509857212056872,34,3,3,4,70,0.1645819024357648,Medium,9,0.83889478119932,High,57,0.5982954386487304,High,79,0.3546826148574115,Low,29,0.5585615743728619,High,1,0.3927558425796843,Medium,1,0.8513165435422371,High,97,0.616247357015401,High,51,0.0394145909525049,High,57,0.417712636624761,High,6,0.8178340757799425,Medium,90,0.3264158399032872,High,18,0.4513109963601449,Medium,2,0.1655899242438058,Medium,32,0.2973077843540936,High,7,0.9202099072203648,Medium,72
Employee_305,54,17,65717,HR,1,0.9849960878562312,54,11,3,4,58,0.7824113025656176,High,99,0.0641517713737122,Medium,59,0.348972281141001,High,4,0.0386090362931357,Medium,5,0.1707480504681048,High,66,0.9457918982975446,Medium,95,0.7586267099459164,High,46,0.2050464184225262,Medium,12,0.1937450311923373,Medium,77,0.5815226101466611,High,88,0.3227839693487468,Low,92,0.5485551776710377,High,38,0.3774986119845619,Medium,53,0.5976585469616228,Low,13,0.6121320789477319,High,38,0.2131635287267244,Low,79
Employee_306,52,34,142875,IT,1,0.416687058572332,33,2,1,4,79,0.4347702361626806,Low,85,0.3879502546329635,Low,72,0.6448187231265374,Medium,39,0.7836868599446523,Medium,74,0.7217809257958903,Low,41,0.7761849218861584,Medium,82,0.6557626870205358,Medium,32,0.4824139870308892,High,48,0.169762800893407,Low,99,0.2865056121823303,Medium,89,0.6422043252940539,Low,17,0.6230900324767222,Low,13,0.7574137400108931,Low,45,0.389641547378339,Medium,69,0.2100650486744993,Low,11,0.9105035332957484,Medium,64
Employee_307,45,30,123516,Marketing,9,0.6836826007001987,34,10,4,3,39,0.0325814647834582,High,12,0.3706633275950485,Medium,44,0.9711319850282084,High,39,0.8458663069071604,Medium,89,0.9710696405333424,Medium,46,0.8539073781027067,Low,55,0.7877514451293163,High,96,0.1486021560623588,Low,78,0.701511728042937,Low,10,0.7639579933572748,Medium,1,0.3808236705942217,Low,90,0.5784227773733073,Low,4,0.3585573547387484,Low,98,0.4701227331519716,Low,73,0.7813746265461354,High,53,0.778831287942669,High,67
Employee_308,50,34,69902,Sales,5,0.9882312990161992,50,16,0,1,88,0.3195199160432185,Medium,40,0.6455378538621999,Medium,45,0.3986971135260383,High,46,0.0712304974858588,Medium,99,0.9820551529065574,Low,21,0.574948127649715,Low,24,0.5037258281858653,Medium,10,0.5510595975538229,High,28,0.120426358325281,Low,35,0.3921368950524019,Low,91,0.5481585520304847,Medium,44,0.9998534227674944,Low,47,0.9251776055323996,Medium,70,0.9309897054900966,High,57,0.1713271317713425,Medium,52,0.034112155388717,Low,43
Employee_309,57,13,46170,IT,9,0.7407432936001246,43,5,4,4,70,0.8448394634680657,Low,97,0.0394403876547139,Low,57,0.9196779594488876,Low,98,0.8666530071406398,Medium,81,0.0954196193665711,Medium,5,0.6080269061715287,Medium,45,0.2273797215627718,High,5,0.4705024470092296,Medium,9,0.8934398307876283,Medium,32,0.895576593349652,Low,29,0.4514676693064818,High,69,0.028825176981677,Low,44,0.9236725445408068,Low,63,0.5643886411912692,Low,32,0.5373834763587482,High,9,0.7500335801705832,Low,92
Employee_310,28,24,58329,Marketing,9,0.5710239408074587,56,6,3,2,9,0.2810008468748675,High,39,0.8154566417825415,Medium,25,0.9442302239054362,High,4,0.6700073849792308,Low,33,0.3080983842748781,High,60,0.3467948501475377,Low,86,0.0836971258503849,Medium,42,0.3277771924892065,Low,58,0.1304389230199377,High,11,0.9112659478310468,Medium,43,0.5652853220948783,Low,87,0.5986393740662949,Low,96,0.1659847425271809,Low,46,0.6591336497899472,Low,11,0.3579558344989483,Medium,43,0.5070704237725283,Medium,46
Employee_311,23,3,113192,Marketing,7,0.9247484164969516,39,3,4,1,38,0.5848247535933966,High,16,0.8035221352707752,High,91,0.2274643068790689,Medium,69,0.7097584939293355,High,78,0.4079462576504842,Low,17,0.6313429499867689,High,27,0.8497097190358515,Low,55,0.0428415734501186,High,60,0.2075814413118695,Low,59,0.044317774280517,Medium,28,0.3789871871711859,High,36,0.7008724121504838,High,68,0.697132967589898,Medium,57,0.709039735161186,High,56,0.8267353600162448,Low,40,0.2931756292689846,High,9
Employee_312,35,35,40766,Sales,9,0.2924137425021449,46,3,0,2,9,0.1615313203746914,Low,87,0.7527412740691343,High,35,0.5171244087204351,Low,74,0.7845477377620546,Low,30,0.4530349103686522,Low,24,0.5815887051734957,High,4,0.9429052716101752,Low,39,0.450923113142371,High,9,0.5393089826246342,High,36,0.9742029796017194,Low,8,0.5084014125219519,High,83,0.7416721372579935,High,32,0.923943077145338,Medium,94,0.6304212779356139,High,10,0.3624522225779731,Low,78,0.7607972512745946,Medium,60
Employee_313,47,15,133145,Finance,6,0.1471700447530689,49,19,0,3,58,0.1765819134324513,Medium,51,0.6154868182506872,Low,71,0.7396775191052343,Medium,20,0.6162916356393389,Medium,74,0.170536877033836,High,94,0.4202242323985216,High,50,0.602282467331717,Low,39,0.435925033168425,Medium,8,0.6276725524216054,Medium,56,0.7511164888427192,High,75,0.7391508568375126,Low,42,0.2493273691199732,High,78,0.4942807067368516,Low,52,0.5325445111621611,Low,49,0.8127944428926217,High,5,0.4093728267971716,High,44
Employee_314,37,28,61693,Marketing,5,0.4743117012743406,41,10,1,0,69,0.9597839649216836,Medium,52,0.6269545771500716,Medium,44,0.6457216993040389,High,63,0.0803655553582607,High,61,0.0435040650373427,High,42,0.5131703937374461,Medium,38,0.286603258514349,Low,48,0.3837989003402379,Low,30,0.1495002981811611,Medium,54,0.2728492302400634,Low,67,0.0727367720714535,Medium,34,0.8462948421716631,Medium,75,0.0183294852217469,Low,91,0.6658340798533744,High,38,0.1266953662844813,Medium,39,0.3113477874250062,High,40
Employee_315,24,12,104145,IT,9,0.6513226401877636,37,2,1,4,67,0.0575721751116138,High,56,0.930753089079782,Low,13,0.7822502299817519,Medium,48,0.5759580164323178,High,20,0.6976920070014263,Low,52,0.6607381549464899,Low,33,0.4416813336831796,Medium,4,0.1186409734128302,Low,82,0.939081135101436,Medium,99,0.4066419540437129,Medium,40,0.1096035148601228,Low,97,0.2758406677123537,Medium,39,0.9413369564775088,Medium,91,0.1215168271278178,Low,27,0.4782823964782122,Medium,59,0.0910776234145914,High,86
Employee_316,56,11,80802,Sales,1,0.4496026470046622,43,14,3,2,54,0.9599022986996316,Low,17,0.2497051871437102,High,43,0.3501799677027053,Medium,56,0.7211252923991646,Low,65,0.5653702483371108,Low,69,0.9028277464681544,High,66,0.0973161798801203,Medium,53,0.3767612197381792,Medium,22,0.7803497758656366,High,56,0.4595617961345457,Medium,80,0.2844697227121022,Low,65,0.4141088132852277,High,70,0.4701399188743829,High,78,0.6275464359132893,Medium,17,0.9014032997375598,Low,24,0.2951975417568117,Low,44
Employee_317,49,18,56880,Marketing,8,0.5660153786774528,54,13,2,0,20,0.4885680438573895,Low,59,0.5298198611633228,Medium,68,0.0243996370263991,Medium,34,0.679246514965767,Low,81,0.4825122445991606,High,60,0.8727246558139891,Low,12,0.1006209757084212,Medium,21,0.5990494784917452,Low,32,0.9803692001338626,Medium,85,0.70767069990427,Medium,5,0.1673131766070417,Medium,98,0.6635309571592513,High,77,0.2848306481315105,Medium,2,0.8765897327015751,Medium,87,0.8755040881508855,Medium,68,0.57761325887635,High,81
Employee_318,57,37,87129,HR,3,0.2096480409815152,52,14,2,4,86,0.5795547501089126,Medium,54,0.0528629968740086,Medium,25,0.2250647289207119,High,85,0.7140263152250591,High,24,0.4317550452856352,Low,67,0.7969932613386079,Low,32,0.4623175104094029,High,7,0.6229379664805582,High,60,0.962447629871798,High,1,0.331915876589094,High,58,0.1740490608456201,Low,17,0.058641580539668,Medium,30,0.5809930332832918,Medium,19,0.2240107175791567,Medium,60,0.2150871951527834,Medium,19,0.5737870907065656,Low,43
Employee_319,31,12,68490,IT,8,0.8515344753036559,37,7,1,4,15,0.6991486588541962,Low,63,0.2749225984811742,Low,76,0.8433017079546321,High,55,0.6557209939943132,Low,97,0.1766221885190163,Low,49,0.7051099908139776,Low,39,0.6560017267472802,High,11,0.7991662418110358,Medium,11,0.9642548099293456,Medium,7,0.9101811044119374,High,58,0.1515243786773301,Low,46,0.9606290540535796,High,87,0.7293273641376401,Medium,88,0.240296206448105,High,35,0.5240683206740521,Medium,82,0.5696806207960783,High,59
Employee_320,58,15,96068,Sales,4,0.8747127617916234,49,6,1,2,76,0.5001399834030913,Low,74,0.3027619159496632,High,98,0.6454589034561348,Low,3,0.044623705083842,Medium,57,0.7283514903729109,Medium,60,0.7557616160732722,Medium,60,0.1220340172934063,High,30,0.227866798239244,Medium,37,0.2019029558743025,Low,29,0.4165289923358451,High,33,0.7299945795890758,High,98,0.4553636059331273,High,95,0.290205507083104,Medium,7,0.2168374817401598,High,89,0.283962954935368,Low,83,0.4622934774053626,Medium,99
Employee_321,58,9,102280,Finance,6,0.864966377437342,49,12,3,4,86,0.8464899378065284,Low,58,0.3336472082824833,Low,60,0.1347491573957382,Low,89,0.3520127658254477,Low,10,0.4853714531720656,High,27,0.2294815830741762,Low,19,0.4662901214771205,High,70,0.2011631749677505,Medium,59,0.8036417885245699,Medium,57,0.4695853046108456,Medium,57,0.6458396296766885,Low,7,0.4032923939198759,Low,50,0.9123366719440348,High,64,0.5954878796798374,High,96,0.1577920659384797,Low,29,0.2801104048299754,Low,26
Employee_322,30,24,107975,HR,3,0.0310604164400554,50,1,3,1,82,0.3054749357079279,Medium,65,0.9173881204475977,Medium,80,0.2119667961034138,Medium,40,0.4557547012316917,High,73,0.8844355009208189,Low,80,0.2179141278129535,Low,21,0.6679899023036998,High,59,0.5406739538241836,Medium,88,0.6982917011438309,Low,68,0.1558759638146739,Low,37,0.2787722791758981,Low,17,0.6781790996491794,Medium,86,0.0704876552321137,Low,13,0.3773579877392854,Low,98,0.7714277753408982,Medium,20,0.7656986010740287,Low,56
Employee_323,35,35,33027,HR,7,0.344448226831033,52,2,0,2,23,0.9189787276807392,Low,13,0.2257583377682305,High,69,0.7374291237834217,High,92,0.9602858071908632,Low,33,0.4937221969916119,Low,98,0.6525800379275802,Medium,98,0.933594111324788,Medium,56,0.973989887713854,Low,91,0.320280464636959,High,57,0.0187210700640069,High,74,0.6219511499360569,High,29,0.3808548408868507,Low,52,0.5284788680525305,Low,61,0.0094762032182859,Low,9,0.4517281421142385,High,34,0.2173076184032241,High,83
Employee_324,56,1,63954,Finance,1,0.4672233477547093,30,8,4,2,26,0.2722580571266351,High,14,0.2646890058798842,Medium,88,0.1040164783454336,High,91,0.6249440086875757,Low,51,0.9318532156254264,Medium,81,0.7312703716558263,High,89,0.2449298223890434,High,76,0.2070821336820678,Medium,38,0.7743027604516435,High,82,0.0137143720792365,Medium,1,0.6521465908476716,High,67,0.6456541117670037,High,26,0.8754825354283187,High,75,0.9398638525164116,Low,74,0.9597696500342896,Medium,31,0.3137060046121014,Low,96
Employee_325,58,4,33344,Finance,4,0.2209630248160113,59,7,4,3,60,0.1462685046023575,High,6,0.5571321267731258,High,77,0.9010409907346636,High,73,0.6066053286203856,High,88,0.3462931211283813,Low,55,0.2176366560516576,Low,19,0.8697914071650457,Low,54,0.1130253354979322,Low,50,0.7020851973743143,Low,9,0.1270113225560557,Low,65,0.2670077594582923,High,25,0.0212059831993166,Low,91,0.2722760159842986,Medium,52,0.8885903773334233,Low,30,0.6785095934123193,Low,25,0.6030735932515291,High,89
Employee_326,41,10,64284,Sales,4,0.1701154059981341,47,19,2,3,50,0.2532247972650638,Medium,66,0.6393271842828535,Medium,16,0.754440024929143,Medium,23,0.3162133590259993,Low,74,0.8801738734468184,Low,31,0.9061136314986352,Medium,11,0.5947019208403337,Medium,8,0.1298501547296084,Medium,66,0.5079269639185121,Medium,22,0.0979046514204228,High,63,0.1867844254500321,High,25,0.2038725050030093,High,13,0.8220652124765999,Medium,86,0.5627508007733637,Low,65,0.3564439860866094,High,32,0.4964337335849605,Low,22
Employee_327,31,3,55086,Marketing,5,0.6549983653733258,30,1,4,0,46,0.8006074356620893,Low,23,0.7198769680666068,Low,8,0.3462003883532589,High,34,0.8578844556749611,Low,41,0.2661135593779241,Low,76,0.5816818809051725,High,73,0.2297643757818438,Medium,27,0.2476633003788193,High,75,0.1067356003504472,Low,57,0.2802986970461768,High,94,0.0036980012084127,High,88,0.6948630499630476,Low,67,0.9798580150328888,Low,10,0.8405930780264338,Low,31,0.2568209051240577,Low,92,0.2455802671129953,Low,3
Employee_328,56,28,114325,HR,4,0.916097188550028,37,3,3,1,63,0.2633580456340864,Low,99,0.3982626448346733,Medium,22,0.6998535774264065,Medium,57,0.7317223584463511,Medium,7,0.4751792581155513,Medium,94,0.0808652501604784,Medium,33,0.7823039232164672,Low,17,0.1403455129696518,Low,85,0.831020126388077,Medium,94,0.7089587294281834,Low,16,0.7826254049717339,Medium,34,0.5117336979412097,Low,17,0.9714722304769146,Low,14,0.3865963340929366,High,48,0.3201270485212427,High,45,0.0174947192403256,High,32
Employee_329,34,22,149476,HR,2,0.1648421996223626,48,5,2,4,46,0.0684367502729512,Low,70,0.5564489868871736,Medium,70,0.7685753866157331,High,48,0.1309120672825708,Medium,7,0.0323326701908318,Low,29,0.0614962109275225,High,17,0.6939336905982312,Medium,65,0.2524074296839623,Low,22,0.953055798285723,Medium,73,0.1828736378224427,Low,75,0.2007043729917491,High,49,0.5974294747856185,Medium,47,0.0527413364101631,High,75,0.5349939991260361,High,38,0.3169724974789696,High,28,0.6465014537294894,High,99
